瓦努阿图	中低等收入国家	0.11969785	0.122781131	0.115956989	0.110418015	0.129062143	0.147240361	0.150028651	0.158711795	0.160585723	0.151084234	0.174347578	0.334551699	0.333746138	0.281095669	0.258296533	0.270006603	0.265072136	0	0	0	0
津巴布韦	中低等收入国家	9.053507	8.956503	8.909124	7.529196	6.968612	8.098511	8.703525	8.717414	8.518676	7.212837	10.661866	11.088092	12.934847	24.035072	24.663797	24.54635	23.733354	23.828288	19.37328945	12.63431627	0
阿尔巴尼亚	中高等收入国家	1.45586966	1.502774151	1.607654183	1.768169833	2.314286613	3.001455139	3.563741172	4.363504221	5.655607396	6.437792182	6.260070479	6.502701163	7.298606087	5.684898534	6.464524194	7.045073948	6.458039229	6.742408925	8.017716205	9.312227519	9.58492396
亚美尼亚	中高等收入国家	0	0	0	0	0	0	0	0	0	0	0	0	0	10.00845272	10.768443	11.22222602	9.715583186	10.84633088	12.25498657	14.04249051	16.05103892
阿塞拜疆	中高等收入国家	2.768203883	2.790567725	3.531622463	4.633820202	6.284492414	7.190393813	8.593188069	12.11327513	16.47243911	22.98807205	24.47499378	25.43982058	26.30365962	29.5188391	31.26577438	35.41756981	26.48838571	18.66892273	19.20462468	21.76705882	24.10411765
波斯尼亚和黑塞哥维那	中高等收入国家	5.013769063	4.679152143	4.911713031	5.591766121	7.272181189	9.93924127	11.15872067	12.88749278	17.05854444	21.04748352	18.45496839	18.69659376	20.35260502	18.16590461	19.88204467	20.30318817	18.91947831	20.92049658	23.71209519	26.69339167	26.13741629
白俄罗斯	中高等收入国家	34.26670683	34.45048815	32.86330935	37.89893914	47.51730863	66.07777778	76.55246054	92.38508159	112.7721342	159.1053371	114.2499105	128.8083249	163.1778894	162.7875735	166.1295045	166.1991393	116.5471556	96.17159228	118.3687833	127.6138594	139.3818721
博茨瓦纳	中高等收入国家	3.050990399	3.257085734	3.206019311	3.294351907	4.285765571	4.975092374	4.909367757	5.356647857	6.852475239	6.267703789	6.516062669	8.166937264	8.882776462	8.537608403	8.673889795	8.623228796	8.334173759	8.127083349	8.905123316	9.602610196	9.624994933
中国	中高等收入国家	0	0	0	0	0	6252.23573	7336.561637	8931.308316	11497.20025	14756.64386	16119.4625	19243.24261	24213.72746	26900.90775	29353.40069	31842.35114	32025.04409	31531.18069	34603.25199	38684.57704	38234.13526
哥斯达黎加	中高等收入国家	26.62451819	27.501281	27.84235708	28.83596108	29.53856057	31.43059905	33.80353241	37.44879247	43.36803436	46.61614617	43.51440218	54.88988176	61.1340424	65.5475586	65.43279667	63.9172534	65.512595	68.29293201	71.00953529	74.76680209	76.05177776
古巴	中高等收入国家	47.127	50.197	50.912	51.58	51.102	52.629	59.230267	70.791	85.036	89.156	93	100.55	105.83	117.78	121.38	121.69	129.9	126.55	130.75	130.52	0
多米尼克	中高等收入国家	0.207333333	0.228925926	0.241777778	0.289	0.180222222	0.169666667	0.145555556	0.161555556	0.146444444	0.107925926	0.113407407	0.11662963	0.133111111	0.149592593	0.154185185	0.158037037	0.215666667	0.150814815	0.099962963	0.119074074	0.129888889
多米尼加共和国	中高等收入国家	47.97700304	50.98090332	50.34407237	55.27152237	46.5630429	48.16414652	65.7651803	66.45548736	71.35265836	77.97629704	74.19121	82.23973355	87.46462922	90.9801013	91.46371307	97.72344455	104.6297136	109.1571059	112.76407	120.9370982	122.3725813
厄瓜多尔	中高等收入国家	41.78144072	41.01641821	46.33641	50.16198	52.60762	55.24927	58.64209	63.86841	70.03937	84.64608	86.77243	93.21734	103.38482	113.90409	124.07628	140.02443	143.21156	145.41423	149.83046	150.00385	158.58208
加蓬	中高等收入国家	2.203998674	1.892403352	1.276492266	1.426987406	1.736945191	2.161460012	12.3903384	11.84352375	15.92004491	22.14679372	23.04555416	24.54904973	34.87784151	28.33368129	30.19854708	31.66290038	24.00113937	24.48011296	26.30937016	67.30290226	67.60519977
格鲁吉亚	中高等收入国家	3.574709805	3.743991905	3.937771346	4.348043904	5.201565923	6.264085977	7.753627186	8.611547967	11.13738402	13.36195331	10.68961389	11.1889132	14.82122739	15.65009387	16.35024648	16.93209492	13.25607015	11.79574936	13.96413628	15.5483209	15.49900642
格林纳达	中高等收入国家	0.228975185	0.235821111	0.234597778	0.235907407	0.229817407	0.201387037	0.20141963	0.236404815	0.272685185	0.2737	0.255705185	0.266234074	0.262985185	0.259707778	0.284861111	0.311797778	0.340902963	0.355997778	0.346777778	0.373740741	0.409407407
危地马拉	中高等收入国家	24.54123367	25.40511374	36.79163159	38.45148037	40.48242806	45.25350569	50.89313654	56.61781522	62.4052886	72.26071521	70.36737208	77.03453027	88.86258073	96.3448292	76.402053	81.4367916	89.08997492	93.7342044	101.3221124	102.2318744	106.3036301
牙买加	中高等收入国家	8.855763443	8.416054641	8.217617504	8.185121004	7.811966907	8.361003445	8.715701654	9.084797221	9.842149838	11.02119132	9.9502697	10.24678856	11.39166526	11.97230867	11.65213615	11.29828863	11.29035016	10.80370918	11.41332166	12.07070609	12.2505759
约旦	中高等收入国家	10.72947814	11.38445698	12.14643159	13.93070522	15.2696615	18.5277292	20.11777151	25.59633286	32.36272214	47.93224461	49.39053803	51.35489014	57.00662535	59.43777465	66.41669014	69.45021127	70.8520169	71.82816901	74.73803239	76.83587183	78.77927606
